 Date__(UT)__HR:MN, , , R.A._(ICRF), DEC__(ICRF),  R.A.__(a-app), DEC_(a-app),  dRA*cosD, d(DEC)/dt, Azi_(a-app), Elev_(a-app),  dAZ*cosE, d(ELV)/dt,   X_(sat-prim), Y_(sat-prim), SatPANG,  L_Ap_Sid_Time,  a-mass, mag_ex,    APmag,  S-brt,      Illu%,             delta,     deldot,     S-O-T,/r,     S-T-O,  T-O-M, MN_Illu%,    PsAng,   PsAMV,  Cnst,,RA_deg_ICRF,DEC_deg_ICRF,MJD
 2025-Jan-28 00:00, , , 19 28 08.76, -24 54 10.3,    19 29 39.00, -24 51 10.9,  87.90522,  19.35644,        n.a.,         n.a.,      n.a.,      n.a.,      -62642.32,    -23995.53, 245.422,           n.a.,    n.a.,   n.a.,     n.a.,   n.a.,   99.20619,  2.64818980162902, -3.3429593,   18.2739,/L,   10.2178,  2.262,   3.0147,  252.343, 250.842,   Sgr,,292.03649999999993,-24.90286111111111,60703.0
 2025-Jan-29 00:00, , , 19 30 43.65, -24 46 26.5,    19 32 13.77, -24 43 21.9,  87.69892,  19.72168,        n.a.,         n.a.,      n.a.,      n.a.,      -64062.22,    -24486.12, 245.426,           n.a.,    n.a.,   n.a.,     n.a.,   n.a.,   99.17259,  2.64621060145345, -3.5109859,   18.6794,/L,   10.4325,   11.8,   0.4847,  252.432, 250.552,   Sgr,,292.681875,-24.77402777777778,60704.0
 2025-Jan-30 00:00, , , 19 33 18.01, -24 38 34.0,    19 34 48.00, -24 35 24.3,  87.49112,  20.08288,        n.a.,         n.a.,      n.a.,      n.a.,      -65482.60,    -24987.28, 245.422,           n.a.,    n.a.,   n.a.,     n.a.,   n.a.,   99.13829,  2.64413435562705, -3.6789972,   19.0861,/L,   10.6473,   25.0,   0.3808,  252.508, 250.264,   Sgr,,293.32504166666666,-24.642777777777777,60705.0
 2025-Jan-31 00:00, , , 19 35 51.85, -24 30 32.8,    19 37 21.70, -24 27 18.0,  87.28188,  20.44001,        n.a.,         n.a.,      n.a.,      n.a.,      -66903.30,    -25498.69, 245.412,           n.a.,    n.a.,   n.a.,     n.a.,   n.a.,   99.10327,  2.64196112640379, -3.8468069,   19.4939,/L,   10.8622,   38.6,   2.8698,  252.574, 249.979,   Sgr,,293.9660416666666,-24.50911111111111,60706.0
 2025-Feb-01 00:00, , , 19 38 25.15, -24 22 23.0,    19 39 54.86, -24 19 03.2,  87.07135,  20.79305,        n.a.,         n.a.,      n.a.,      n.a.,      -68324.15,    -26020.03, 245.396,           n.a.,    n.a.,   n.a.,     n.a.,   n.a.,   99.06755,  2.63969108403002, -4.0142309,   19.9028,/L,   11.0772,   52.3,   7.9193,  252.630, 249.697,   Sgr,,294.60479166666664,-24.373055555555556,60707.0
 2025-Feb-02 00:00, , , 19 40 57.92, -24 14 04.8,    19 42 27.48, -24 10 40.0,  86.85979,  21.14202,        n.a.,         n.a.,      n.a.,      n.a.,      -69745.00,    -26550.94, 245.375,           n.a.,    n.a.,   n.a.,     n.a.,   n.a.,   99.03114,  2.63732449941279, -4.1811081,   20.3126,/L,   11.2923,   66.1,  15.2822,  252.676, 249.418,   Sgr,,295.2413333333333,-24.23466666666667,60708.0
 2025-Feb-03 00:00, , , 19 43 30.14, -24 05 38.2,    19 44 59.55, -24 02 08.4,  86.64750,  21.48697,        n.a.,         n.a.,      n.a.,      n.a.,      -71165.68,    -27091.10, 245.349,           n.a.,    n.a.,   n.a.,     n.a.,   n.a.,   98.99403,  2.63486172527902, -4.3473186,   20.7234,/L,   11.5073,   79.9,  24.5235,  252.714, 249.142,   Sgr,,295.8755833333332,-24.093944444444443,60709.0
 2025-Feb-04 00:00, , , 19 46 01.83, -23 57 03.3,    19 47 31.09, -23 53 28.6,  86.43486,  21.82796,        n.a.,         n.a.,      n.a.,      n.a.,      -72586.05,    -27640.18, 245.320,           n.a.,    n.a.,   n.a.,     n.a.,   n.a.,   98.95623,  2.63230316923744, -4.5127931,   21.1350,/L,   11.7224,   93.6,  35.0780,  252.743, 248.868,   Sgr,,296.50762499999996,-23.950916666666664,60710.0
 2025-Feb-05 00:00, , , 19 48 32.98, -23 48 20.3,    19 50 02.09, -23 44 40.5,  86.22219,  22.16507,        n.a.,         n.a.,      n.a.,      n.a.,      -74005.96,    -28197.83, 245.287,           n.a.,    n.a.,   n.a.,     n.a.,   n.a.,   98.91775,  2.62964926383915, -4.6775140,   21.5475,/L,   11.9374,  107.1,  46.3189,  252.765, 248.597,   Sgr,,297.13741666666664,-23.80563888888889,60711.0
 2025-Feb-06 00:00, , , 19 51 03.59, -23 39 29.2,    19 52 32.55, -23 35 44.5,  86.00984,  22.49838,        n.a.,         n.a.,      n.a.,      n.a.,      -75425.30,    -28763.74, 245.252,           n.a.,    n.a.,   n.a.,     n.a.,   n.a.,   98.87859,  2.62690043832424, -4.8415090,   21.9608,/L,   12.1523,  120.6,  57.6177,  252.780, 248.329,   Sgr,,297.7649583333333,-23.65811111111111,60712.0
 2025-Feb-07 00:00, , , 19 53 33.65, -23 30 30.0,    19 55 02.48, -23 26 40.5,  85.79809,  22.82799,        n.a.,         n.a.,      n.a.,      n.a.,      -76843.96,    -29337.57, 245.215,           n.a.,    n.a.,   n.a.,     n.a.,   n.a.,   98.83875,  2.62405709499816, -5.0048419,   22.3749,/L,   12.3672,  133.8,  68.3880,  252.788, 248.063,   Sgr,,298.39020833333325,-23.508333333333333,60713.0
 2025-Feb-08 00:00, , , 19 56 03.18, -23 21 23.0,    19 57 31.86, -23 17 28.6,  85.58715,  23.15395,        n.a.,         n.a.,      n.a.,      n.a.,      -78261.83,    -29919.00, 245.176,           n.a.,    n.a.,   n.a.,     n.a.,   n.a.,   98.79825,  2.62111959134578, -5.1676025,   22.7897,/L,   12.5820,  146.9,  78.1130,  252.791, 247.801,   Sgr,,299.01324999999997,-23.35638888888889,60714.0
 2025-Feb-09 00:00, , , 19 58 32.17, -23 12 08.1,    20 00 00.71, -23 08 08.9,  85.37720,  23.47634,        n.a.,         n.a.,      n.a.,      n.a.,      -79678.83,    -30507.70, 245.136,           n.a.,    n.a.,   n.a.,     n.a.,   n.a.,   98.75707,  2.61808822786837, -5.3298967,   23.2053,/L,   12.7968,  159.8,  86.3639,  252.787, 247.541,   Sgr,,299.63404166666663,-23.20225,60715.0
 2025-Feb-10 00:00, , , 20 01 00.62, -23 02 45.5,    20 02 29.01, -22 58 41.6,  85.16832,  23.79521,        n.a.,         n.a.,      n.a.,      n.a.,      -81094.89,    -31103.36, 245.095,           n.a.,    n.a.,   n.a.,     n.a.,   n.a.,   98.71523,  2.61496324129721, -5.4918381,   23.6215,/L,   13.0114,  172.3,  92.8138,  252.778, 247.284,   Sgr,,300.2525833333333,-23.045972222222225,60716.0
 2025-Feb-11 00:00, , , 20 03 28.54, -22 53 15.3,    20 04 56.78, -22 49 06.7,  84.96057,  24.11060,        n.a.,         n.a.,      n.a.,      n.a.,      -82509.95,    -31705.66, 245.054,           n.a.,    n.a.,   n.a.,     n.a.,   n.a.,   98.67273,  2.61174480290339, -5.6535384,   24.0385,/L,   13.2259,  174.5,  97.2472,  252.764, 247.031,   Sgr,,300.8689166666666,-22.887583333333332,60717.0
 2025-Feb-12 00:00, , , 20 05 55.92, -22 43 37.4,    20 07 24.02, -22 39 24.3,  84.75391,  24.42252,        n.a.,         n.a.,      n.a.,      n.a.,      -83923.94,    -32314.27, 245.012,           n.a.,    n.a.,   n.a.,     n.a.,   n.a.,   98.62958,  2.60843302163275, -5.8151004,   24.4560,/L,   13.4403,  162.4,  99.5638,  252.746, 246.780,   Sgr,,301.48299999999995,-22.727055555555555,60718.0
 2025-Feb-13 00:00, , , 20 08 22.78, -22 33 52.1,    20 09 50.71, -22 29 34.5,  84.54828,  24.73101,        n.a.,         n.a.,      n.a.,      n.a.,      -85336.81,    -32928.89, 244.971,           n.a.,    n.a.,   n.a.,     n.a.,   n.a.,   98.58576,  2.60502795151541, -5.9766105,   24.8743,/L,   13.6545,  150.4,  99.7738,  252.723, 246.532,   Cap,,302.0949166666666,-22.56447222222222,60719.0
 2025-Feb-14 00:00, , , 20 10 49.10, -22 23 59.4,    20 12 16.87, -22 19 37.3,  84.34358,  25.03605,        n.a.,         n.a.,      n.a.,      n.a.,      -86748.51,    -33549.21, 244.931,           n.a.,    n.a.,   n.a.,     n.a.,   n.a.,   98.54130,  2.60152960229669, -6.1381352,   25.2931,/L,   13.8686,  138.5,  97.9820,  252.696, 246.286,   Cap,,302.7045833333333,-22.399833333333333,60720.0
 2025-Feb-15 00:00, , , 20 13 14.90, -22 13 59.3,    20 14 42.51, -22 09 32.8,  84.13969,  25.33764,        n.a.,         n.a.,      n.a.,      n.a.,      -88158.99,    -34174.91, 244.891,           n.a.,    n.a.,   n.a.,     n.a.,   n.a.,   98.49620,  2.59793795177703, -6.2997187,   25.7126,/L,   14.0826,  126.8,  94.3653,  252.665, 246.044,   Cap,,303.31208333333325,-22.233138888888888,60721.0
 2025-Feb-16 00:00, , , 20 15 40.17, -22 03 52.0,    20 17 07.61, -21 59 21.1,  83.93649,  25.63577,        n.a.,         n.a.,      n.a.,      n.a.,      -89568.21,    -34805.69, 244.853,           n.a.,    n.a.,   n.a.,     n.a.,   n.a.,   98.45045,  2.59425295819177, -6.4613848,   26.1327,/L,   14.2964,  115.3,  89.1452,  252.631, 245.805,   Cap,,303.917375,-22.064444444444444,60722.0
 2025-Feb-17 00:00, , , 20 18 04.92, -21 53 37.6,    20 19 32.20, -21 49 02.2,  83.73383,  25.93044,        n.a.,         n.a.,      n.a.,      n.a.,      -90976.13,    -35441.24, 244.816,           n.a.,    n.a.,   n.a.,     n.a.,   n.a.,   98.40406,  2.59047457120746, -6.6231402,   26.5534,/L,   14.5100,  104.0,  82.5647,  252.594, 245.569,   Cap,,304.52049999999997,-21.89377777777778,60723.0
 2025-Feb-18 00:00, , , 20 20 29.15, -21 43 16.1,    20 21 56.26, -21 38 36.3,  83.53160,  26.22162,        n.a.,         n.a.,      n.a.,      n.a.,      -92382.68,    -36081.25, 244.781,           n.a.,    n.a.,   n.a.,     n.a.,   n.a.,   98.35704,  2.58660274066411, -6.7849783,   26.9747,/L,   14.7235,   92.7,  74.8707,  252.554, 245.335,   Cap,,305.1214583333333,-21.721138888888888,60724.0
 2025-Feb-19 00:00, , , 20 22 52.85, -21 32 47.5,    20 24 19.80, -21 28 03.5,  83.32968,  26.50929,        n.a.,         n.a.,      n.a.,      n.a.,      -93787.84,    -36725.41, 244.747,           n.a.,    n.a.,   n.a.,     n.a.,   n.a.,   98.30939,  2.58263742286395, -6.9468838,   27.3966,/L,   14.9368,   81.5,  66.3059,  252.510, 245.105,   Cap,,305.7202083333333,-21.54652777777778,60725.0
 2025-Feb-20 00:00, , , 20 25 16.04, -21 22 12.1,    20 26 42.82, -21 17 23.7,  83.12796,  26.79345,        n.a.,         n.a.,      n.a.,      n.a.,      -95191.56,    -37373.40, 244.716,           n.a.,    n.a.,   n.a.,     n.a.,   n.a.,   98.26112,  2.57857858482926, -7.1088353,   27.8190,/L,   15.1498,   70.2,  57.1112,  252.465, 244.878,   Cap,,306.3168333333333,-21.37002777777778,60726.0
 2025-Feb-21 00:00, , , 20 27 38.70, -21 11 29.9,    20 29 05.33, -21 06 37.2,  82.92632,  27.07406,        n.a.,         n.a.,      n.a.,      n.a.,      -96593.79,    -38024.93, 244.687,           n.a.,    n.a.,   n.a.,     n.a.,   n.a.,   98.21224,  2.57442620744794, -7.2708061,   28.2420,/L,   15.3626,   58.8,  47.5368,  252.417, 244.653,   Cap,,306.91125,-21.19163888888889,60727.0
 2025-Feb-22 00:00, , , 20 30 00.85, -21 00 40.9,    20 31 27.32, -20 55 44.0,  82.72463,  27.35110,        n.a.,         n.a.,      n.a.,      n.a.,      -97994.49,    -38679.66, 244.661,           n.a.,    n.a.,   n.a.,     n.a.,   n.a.,   98.16274,  2.57018028879276, -7.4327629,   28.6655,/L,   15.5752,   47.1,  37.8592,  252.367, 244.432,   Cap,,307.50354166666665,-21.01136111111111,60728.0
 2025-Feb-23 00:00, , , 20 32 22.48, -20 49 45.2,    20 33 48.79, -20 44 44.2,  82.52275,  27.62452,        n.a.,         n.a.,      n.a.,      n.a.,      -99393.62,    -39337.28, 244.637,           n.a.,    n.a.,   n.a.,     n.a.,   n.a.,   98.11264,  2.56584084915056, -7.5946612,   29.0896,/L,   15.7876,   35.2,  28.4026,  252.315, 244.214,   Cap,,308.09366666666665,-20.82922222222222,60729.0
 2025-Feb-24 00:00, , , 20 34 43.59, -20 38 43.0,    20 36 09.75, -20 33 37.9,  82.32053,  27.89429,        n.a.,         n.a.,      n.a.,      n.a.,     -100791.14,    -39997.48, 244.617,           n.a.,    n.a.,   n.a.,     n.a.,   n.a.,   98.06195,  2.56140793937426, -7.7564383,   29.5141,/L,   15.9997,   22.9,  19.5567,  252.260, 243.999,   Cap,,308.68162499999994,-20.64527777777778,60730.0
 2025-Feb-25 00:00, , , 20 37 04.18, -20 27 34.3,    20 38 30.19, -20 22 25.2,  82.11779,  28.16033,        n.a.,         n.a.,      n.a.,      n.a.,     -102187.00,    -40659.92, 244.599,           n.a.,    n.a.,   n.a.,     n.a.,   n.a.,   98.01066,  2.55688165389053, -7.9180044,   29.9392,/L,   16.2115,   10.3,  11.7834,  252.205, 243.786,   Cap,,309.26741666666663,-20.459527777777776,60731.0
 2025-Feb-26 00:00, , , 20 39 24.26, -20 16 19.3,    20 40 50.11, -20 11 06.2,  81.91440,  28.42260,        n.a.,         n.a.,      n.a.,      n.a.,     -103581.16,    -41324.28, 244.585,           n.a.,    n.a.,   n.a.,     n.a.,   n.a.,   97.95880,  2.55226214874768, -8.0792347,   30.3647,/L,   16.4230,  3.834,   5.6003,  252.148, 243.577,   Cap,,309.8510833333333,-20.272027777777776,60732.0
 2025-Feb-27 00:00, , , 20 41 43.82, -20 04 57.9,    20 43 09.51, -19 59 40.9,  81.71025,  28.68104,        n.a.,         n.a.,      n.a.,      n.a.,     -104973.57,    -41990.20, 244.573,           n.a.,    n.a.,   n.a.,     n.a.,   n.a.,   97.90636,  2.54754966320233, -8.2399661,   30.7907,/L,   16.6342,   16.9,   1.5311,  252.089, 243.371,   Cap,,310.4325833333333,-20.08275,60733.0
 2025-Feb-28 00:00, , , 20 44 02.86, -19 53 30.3,    20 45 28.39, -19 48 09.5,  81.50531,  28.93561,        n.a.,         n.a.,      n.a.,      n.a.,     -106364.18,    -42657.36, 244.566,           n.a.,    n.a.,   n.a.,     n.a.,   n.a.,   97.85336,  2.54274454069677, -8.4000029,   31.2171,/L,   16.8450,   30.7,   0.0221,  252.029, 243.168,   Cap,,311.01191666666665,-19.89175,60734.0
 2025-Mar-01 00:00, , , 20 46 21.38, -19 41 56.6,    20 47 46.74, -19 36 32.0,  81.29966,  29.18633,        n.a.,         n.a.,      n.a.,      n.a.,     -107752.92,    -43325.40, 244.562,           n.a.,    n.a.,   n.a.,     n.a.,   n.a.,   97.79980,  2.53784724275165, -8.5591360,   31.6439,/L,   17.0555,   44.9,   1.3440,  251.968, 242.968,   Cap,,311.5890833333333,-19.699055555555557,60735.0
 2025-Mar-02 00:00, , , 20 48 39.39, -19 30 17.0,    20 50 04.58, -19 24 48.5,  81.09352,  29.43326,        n.a.,         n.a.,      n.a.,      n.a.,     -109139.72,    -43993.97, 244.561,           n.a.,    n.a.,   n.a.,     n.a.,   n.a.,   97.74570,  2.53285834914101, -8.7171701,   32.0711,/L,   17.2656,   59.2,   5.5120,  251.906, 242.771,   Cap,,312.164125,-19.504722222222224,60736.0
 2025-Mar-03 00:00, , , 20 50 56.88, -19 18 31.3,    20 52 21.91, -19 12 59.1,  80.88720,  29.67651,        n.a.,         n.a.,      n.a.,      n.a.,     -110524.53,    -44662.73, 244.565,           n.a.,    n.a.,   n.a.,     n.a.,   n.a.,   97.69105,  2.52777854103716, -8.8739535,   32.4986,/L,   17.4753,   73.4,  12.2622,  251.843, 242.578,   Cap,,312.7369999999999,-19.308694444444445,60737.0
 2025-Mar-04 00:00, , , 20 53 13.85, -19 06 39.9,    20 54 38.72, -19 01 03.9,  80.68108,  29.91622,        n.a.,         n.a.,      n.a.,      n.a.,     -111907.28,    -45331.35, 244.572,           n.a.,    n.a.,   n.a.,     n.a.,   n.a.,   97.63588,  2.52260856963116, -9.0293976,   32.9265,/L,   17.6845,   87.5,  21.0963,  251.779, 242.387,   Cap,,313.3077083333333,-19.111083333333333,60738.0
 2025-Mar-05 00:00, , , 20 55 30.32, -18 54 42.6,    20 56 55.02, -18 49 02.9,  80.47552,  30.15255,        n.a.,         n.a.,      n.a.,      n.a.,     -113287.93,    -45999.51, 244.584,           n.a.,    n.a.,   n.a.,     n.a.,   n.a.,   97.58019,  2.51734921778662, -9.1834808,   33.3547,/L,   17.8934,  101.3,  31.3743,  251.715, 242.199,   Cap,,313.8763333333333,-18.91183333333333,60739.0
 2025-Mar-06 00:00, , , 20 57 46.27, -18 42 39.7,    20 59 10.82, -18 36 56.3,  80.27087,  30.38567,        n.a.,         n.a.,      n.a.,      n.a.,     -114666.44,    -46666.88, 244.600,           n.a.,    n.a.,   n.a.,     n.a.,   n.a.,   97.52399,  2.51200126358406, -9.3362387,   33.7831,/L,   18.1018,  114.9,  42.4159,  251.650, 242.015,   Cap,,314.4427916666666,-18.711027777777776,60740.0
 2025-Mar-07 00:00, , , 21 00 01.72, -18 30 31.2,    21 01 26.12, -18 24 44.2,  80.06741,  30.61570,        n.a.,         n.a.,      n.a.,      n.a.,     -116042.80,    -47333.13, 244.620,           n.a.,    n.a.,   n.a.,     n.a.,   n.a.,   97.46727,  2.50656545200007, -9.4877473,   34.2118,/L,   18.3098,  128.1,  53.5798,  251.585, 241.834,   Cap,,315.00716666666665,-18.508666666666667,60741.0
 2025-Mar-08 00:00, , , 21 02 16.66, -18 18 17.2,    21 03 40.92, -18 12 26.6,  79.86535,  30.84278,        n.a.,         n.a.,      n.a.,      n.a.,     -117417.01,    -47997.96, 244.644,           n.a.,    n.a.,   n.a.,     n.a.,   n.a.,   97.41006,  2.50104247679345, -9.6381053,   34.6408,/L,   18.5173,  141.1,  64.3073,  251.519, 241.655,   Cap,,315.56941666666665,-18.30477777777778,60742.0
 2025-Mar-09 00:00, , , 21 04 31.10, -18 05 57.7,    21 05 55.22, -18 00 03.6,  79.66482,  31.06699,        n.a.,         n.a.,      n.a.,      n.a.,     -118789.07,    -48661.06, 244.673,           n.a.,    n.a.,   n.a.,     n.a.,   n.a.,   97.35235,  2.49543297141755, -9.7874209,   35.0700,/L,   18.7244,  153.7,  74.1365,  251.453, 241.480,   Cap,,316.1295833333333,-18.09936111111111,60743.0
 2025-Mar-10 00:00, , , 21 06 45.05, -17 53 32.8,    21 08 09.02, -17 47 35.2,  79.46589,  31.28842,        n.a.,         n.a.,      n.a.,      n.a.,     -120159.01,    -49322.12, 244.706,           n.a.,    n.a.,   n.a.,     n.a.,   n.a.,   97.29415,  2.48973750642214, -9.9358027,   35.4994,/L,   18.9310,  166.0,  82.7007,  251.386, 241.308,   Cap,,316.6877083333333,-17.892444444444443,60744.0
 2025-Mar-11 00:00, , , 21 08 58.52, -17 41 02.6,    21 10 22.33, -17 35 01.6,  79.26861,  31.50713,        n.a.,         n.a.,      n.a.,      n.a.,     -121526.87,    -49980.84, 244.743,           n.a.,    n.a.,   n.a.,     n.a.,   n.a.,   97.23547,  2.48395659095148,-10.0833541,   35.9291,/L,   19.1372,  177.2,  89.7211,  251.320, 241.140,   Cap,,317.2438333333333,-17.684055555555556,60745.0
 2025-Mar-12 00:00, , , 21 11 11.49, -17 28 27.1,    21 12 35.15, -17 22 22.8,  79.07294,  31.72315,        n.a.,         n.a.,      n.a.,      n.a.,     -122892.70,    -50636.93, 244.786,           n.a.,    n.a.,   n.a.,     n.a.,   n.a.,   97.17631,  2.47809067673620,-10.2301699,   36.3589,/L,   19.3429,  169.3,  94.9995,  251.253, 240.974,   Cap,,317.797875,-17.474194444444443,60746.0
